2024-09-09 17:36:01,051 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2024-09-09 17:36:01,119 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2024-09-09 17:36:01,119 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2024-09-09 17:36:01,127 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2024-09-09 17:36:01,127 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2024-09-09 17:36:01,136 INFO  SwAddin.cs: 197 - Setting up callbacks
2024-09-09 17:36:01,136 INFO  SwAddin.cs: 201 - Setting up command manager
2024-09-09 17:36:01,136 INFO  SwAddin.cs: 204 - Adding command manager
2024-09-09 17:36:01,144 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2024-09-09 17:36:01,144 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2024-09-09 17:36:01,144 INFO  SwAddin.cs: 210 - Adding event handlers
2024-09-09 17:36:01,444 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2024-09-09 18:54:29,437 INFO  SwAddin.cs: 294 - Assembly export called for file Assem2
2024-09-09 18:54:29,453 INFO  SwAddin.cs: 299 - Save is required
2024-09-09 18:54:29,453 INFO  SwAddin.cs: 313 - Saving assembly
2024-09-09 18:54:31,260 INFO  SwAddin.cs: 316 - Opening property manager
2024-09-09 18:54:31,341 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2
2024-09-09 18:54:31,489 INFO  ExportHelperExtension.cs: 1136 - Found 54 in Assem2
2024-09-09 18:54:31,489 INFO  ExportHelperExtension.cs: 1145 - Found 10 features of type [CoordSys] in Assem2
2024-09-09 18:54:31,489 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-09-09 18:54:31,497 INFO  ExportHelperExtension.cs: 1160 - 13 components to check
2024-09-09 18:54:31,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LIDAR-1
2024-09-09 18:54:31,513 INFO  ExportHelperExtension.cs: 1136 - Found 24 in LIDAR-1
2024-09-09 18:54:31,513 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LIDAR-1
2024-09-09 18:54:31,513 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MPU6050 Module.step-1
2024-09-09 18:54:31,521 INFO  ExportHelperExtension.cs: 1136 - Found 38 in MPU6050 Module.step-1
2024-09-09 18:54:31,521 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MPU6050 Module.step-1
2024-09-09 18:54:31,521 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rc Car Wheel-3-1
2024-09-09 18:54:31,529 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Rc Car Wheel-3-1
2024-09-09 18:54:31,529 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rc Car Wheel-3-1
2024-09-09 18:54:31,529 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part1-1
2024-09-09 18:54:31,537 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part1-1
2024-09-09 18:54:31,537 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part1-1
2024-09-09 18:54:31,537 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from IntelRealsense_D435_Multibody-1
2024-09-09 18:54:31,545 INFO  ExportHelperExtension.cs: 1136 - Found 31 in IntelRealsense_D435_Multibody-1
2024-09-09 18:54:31,545 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in IntelRealsense_D435_Multibody-1
2024-09-09 18:54:31,545 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HC-SR04-1
2024-09-09 18:54:31,545 INFO  ExportHelperExtension.cs: 1136 - Found 36 in HC-SR04-1
2024-09-09 18:54:31,561 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in HC-SR04-1
2024-09-09 18:54:31,561 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HC-SR04-2
2024-09-09 18:54:31,561 INFO  ExportHelperExtension.cs: 1136 - Found 36 in HC-SR04-2
2024-09-09 18:54:31,561 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in HC-SR04-2
2024-09-09 18:54:31,561 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-1
2024-09-09 18:54:31,759 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part2-1
2024-09-09 18:54:31,767 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-1
2024-09-09 18:54:31,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ublox GPS Module V2.0 NEO-6M v01.stp-1
2024-09-09 18:54:31,767 INFO  ExportHelperExtension.cs: 1136 - Found 143 in Ublox GPS Module V2.0 NEO-6M v01.stp-1
2024-09-09 18:54:31,775 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ublox GPS Module V2.0 NEO-6M v01.stp-1
2024-09-09 18:54:31,783 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rc Car Wheel-1
2024-09-09 18:54:31,783 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Rc Car Wheel-1
2024-09-09 18:54:31,783 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rc Car Wheel-1
2024-09-09 18:54:31,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-1
2024-09-09 18:54:31,791 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Part3-1
2024-09-09 18:54:31,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-1
2024-09-09 18:54:31,799 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rc Car Wheel-1-1
2024-09-09 18:54:31,799 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Rc Car Wheel-1-1
2024-09-09 18:54:31,799 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rc Car Wheel-1-1
2024-09-09 18:54:31,799 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rc Car Wheel-2-1
2024-09-09 18:54:31,799 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Rc Car Wheel-2-1
2024-09-09 18:54:31,808 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rc Car Wheel-2-1
2024-09-09 18:54:31,808 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2
2024-09-09 18:54:31,808 INFO  ExportHelperExtension.cs: 1136 - Found 54 in Assem2
2024-09-09 18:54:31,816 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in Assem2
2024-09-09 18:54:31,816 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-09-09 18:54:31,816 INFO  ExportHelperExtension.cs: 1160 - 13 components to check
2024-09-09 18:54:31,816 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LIDAR-1
2024-09-09 18:54:31,816 INFO  ExportHelperExtension.cs: 1136 - Found 24 in LIDAR-1
2024-09-09 18:54:31,824 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LIDAR-1
2024-09-09 18:54:31,824 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MPU6050 Module.step-1
2024-09-09 18:54:31,824 INFO  ExportHelperExtension.cs: 1136 - Found 38 in MPU6050 Module.step-1
2024-09-09 18:54:31,824 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MPU6050 Module.step-1
2024-09-09 18:54:31,832 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rc Car Wheel-3-1
2024-09-09 18:54:31,832 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Rc Car Wheel-3-1
2024-09-09 18:54:31,832 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rc Car Wheel-3-1
2024-09-09 18:54:31,832 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1-1
2024-09-09 18:54:31,840 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part1-1
2024-09-09 18:54:31,840 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part1-1
2024-09-09 18:54:31,840 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IntelRealsense_D435_Multibody-1
2024-09-09 18:54:31,840 INFO  ExportHelperExtension.cs: 1136 - Found 31 in IntelRealsense_D435_Multibody-1
2024-09-09 18:54:31,840 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IntelRealsense_D435_Multibody-1
2024-09-09 18:54:31,848 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HC-SR04-1
2024-09-09 18:54:31,848 INFO  ExportHelperExtension.cs: 1136 - Found 36 in HC-SR04-1
2024-09-09 18:54:31,848 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HC-SR04-1
2024-09-09 18:54:31,856 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HC-SR04-2
2024-09-09 18:54:31,856 INFO  ExportHelperExtension.cs: 1136 - Found 36 in HC-SR04-2
2024-09-09 18:54:31,856 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HC-SR04-2
2024-09-09 18:54:31,864 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2024-09-09 18:54:31,864 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part2-1
2024-09-09 18:54:31,864 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2024-09-09 18:54:31,864 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ublox GPS Module V2.0 NEO-6M v01.stp-1
2024-09-09 18:54:31,872 INFO  ExportHelperExtension.cs: 1136 - Found 143 in Ublox GPS Module V2.0 NEO-6M v01.stp-1
2024-09-09 18:54:31,888 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ublox GPS Module V2.0 NEO-6M v01.stp-1
2024-09-09 18:54:31,888 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rc Car Wheel-1
2024-09-09 18:54:31,905 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Rc Car Wheel-1
2024-09-09 18:54:31,905 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rc Car Wheel-1
2024-09-09 18:54:31,905 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-1
2024-09-09 18:54:31,905 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Part3-1
2024-09-09 18:54:31,913 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-1
2024-09-09 18:54:31,913 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rc Car Wheel-1-1
2024-09-09 18:54:31,913 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Rc Car Wheel-1-1
2024-09-09 18:54:31,913 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rc Car Wheel-1-1
2024-09-09 18:54:31,913 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rc Car Wheel-2-1
2024-09-09 18:54:31,921 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Rc Car Wheel-2-1
2024-09-09 18:54:31,921 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rc Car Wheel-2-1
2024-09-09 18:54:33,134 INFO  SwAddin.cs: 339 - Loading config tree
2024-09-09 18:54:33,143 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-09-09 18:54:33,167 INFO  SwAddin.cs: 344 - Showing property manager
2024-09-09 18:54:54,558 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:00:32,048 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:00:32,224 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:00:32,397 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:00:32,543 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:00:32,706 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:00:32,854 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:00:32,993 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:00:33,214 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:02:04,070 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:02:11,994 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:02:18,158 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:02:59,866 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:03:04,369 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:03:09,490 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:03:38,573 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:03:40,819 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:05:44,802 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:07:05,908 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:07:09,219 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:07:11,393 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:07:51,336 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:08:10,892 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:08:15,376 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:08:48,075 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:08:50,507 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:08:53,155 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:10:16,312 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:10:52,831 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:10:55,089 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:11:01,389 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:11:25,660 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:11:32,152 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:11:55,982 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:11:58,378 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:12:00,914 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:12:28,500 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:12:53,045 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:12:56,685 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:12:58,802 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:13:33,537 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:13:34,113 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:14:00,822 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:14:04,794 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:14:06,859 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:14:54,469 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:14:56,660 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:14:58,414 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:16:06,659 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:16:09,287 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:16:11,146 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:17:31,431 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:17:32,941 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:17:34,470 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-09 19:17:39,751 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
